beer_id,beer_Name,beer_Style,Style_Key,Brewery,Description,ABV,Ave_Rating,Min_IBU,Max_IBU,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
2133,Obolon Oksamytove (Deep Velvet),Lager - European Dark,20,Obolon Brewery,Notes:,5.3,3.36,15,40,18,56,8,22,97,26,0,46,25,3,89
2134,U Fleku Dark Lager,Lager - European Dark,20,U Fleků Pivovar a Restaurace,Notes:,4.6,4.26,15,40,13,58,5,45,49,13,0,9,32,14,103
2135,Yebisu Black Beer,Lager - European Dark,20,Sapporo Breweries Ltd.,Notes:,5.0,3.54,15,40,16,68,5,69,47,3,1,4,38,5,131
2136,Staropramen Granat Beer,Lager - European Dark,20,Pivovary Staropramen,Notes:,4.8,3.48,15,40,23,36,8,64,67,25,0,25,74,9,74
2137,Honey Brown Lager,Lager - European Dark,20,Big Rock Brewery,"Notes:Sweet and honey/molasses flavour, slightly hopped with fuller mouth feel.	",5.0,3.09,15,40,13,47,8,25,131,11,0,10,37,2,120
2138,Lev Black Lion,Lager - European Dark,20,Měšťanský pivovar Havlíčkův Brod,Notes:,4.5,3.44,15,40,11,62,8,53,69,12,0,18,23,6,111
2139,Bohemia,Lager - European Dark,20,Sociedade Central de Cervejas,Notes:,6.2,3.33,15,40,20,44,14,35,105,19,0,25,47,6,98
2140,Primator Dark Lager,Lager - European Dark,20,Pivovar Náchod a.s.,Notes:,4.8,3.62,15,40,11,68,9,65,87,11,1,20,60,15,138
2141,Cusqueña Negra,Lager - European Dark,20,Union De Cervecerias Peruanas Backus y Johnston,Notes:,5.5,3.05,15,40,6,40,6,21,102,9,1,9,9,3,60
2142,Asahi Dry Black,Lager - European Dark,20,Asahi Breweries Ltd,Notes:,5.5,3.23,15,40,18,34,2,15,15,8,0,6,17,5,40
2143,Bones Shirt,Lager - European Dark,20,Suarez Family Brewery,"Notes:Unfiltered black lager. Dry + racy, restrained notes of bread + cocoa.	",5.0,4.02,15,40,7,25,1,24,12,3,0,2,17,2,48
2144,Goatman,Lager - European Dark,20,Lakewood Brewing Company,"Notes:The legend returns! Beware the Goatman of White Rock Lake, a territorial terror who doesn't like anybody loitering in his neck of the woods. In honor of this hairy and horned hybrid, we present a dark and unique brew as bitter as his attitude.Big and bold, this melding of a West Coast Black IPA and a German Schwarzbier has a sticky, dank bite, balanced by a smooth, roasted malt body. It's enough to curl your toes – or maybe your hooves.	",9.3,3.79,15,40,2,9,3,10,1,0,0,0,9,3,11
2145,Dark 266,Lager - European Dark,20,Cameron's Brewing Co.,Notes:Cameron’s Dark 266 is a rare breed of beer that was originally brewed as a one-off draught for one of our specialty beer bars. The demand for an encore was so persistent that that we had to bottle it and share it with everyone. Specialty imported hops and dark malts result in a chestnut coloured lager with a wonderful lacy head. Taste the deliciousness of a North American Lager with the complexity of a German Schwarzbier.,4.5,3.28,15,40,12,71,9,69,63,21,0,14,27,4,157
2146,Nightfall Lager,Lager - European Dark,20,Pecatonica Beer Company,Notes:,5.9,3.41,15,40,3,24,3,23,37,2,0,3,18,1,46
2147,Luna Jo Cold Brew Coffee Lager,Lager - European Dark,20,Deschutes Brewery,Notes:,5.0,3.9,15,40,20,60,8,82,43,3,0,4,16,9,132
2148,3 Best Friends,Lager - European Dark,20,Sudwerk Brewing Company,"Notes:3 Best Friends incorporates Madagascar vanilla, cacao nibs, and Honduran coffee. It's the black sheep of the bunch-in a delicious, well-lagered fashion.",7.0,3.7,15,40,3,23,1,36,19,1,0,1,1,27,53
2149,Heineken Oud Bruin,Lager - European Dark,20,Heineken Nederland B.V.,"Notes:Doesn't fit to Flanders Oud Bruin beer style category. Fits to Oud Bruin from Netherlands. It means uncomplicated in aroma and taste, low alcohol (usually 2,5% to 3,5% by ABV), semi-dark (amber) to dark lager with dominant sweetness.Micheal Jackson translates Oud Bruin from Netherlands like Old Brown Lager.",2.5,2.79,15,40,5,33,8,29,91,6,0,2,16,2,53
2150,Heineken Lager Beer,Lager - European Pale,57,Heineken Nederland B.V.,"Notes:Also known as Heineken PilsenerMade with 3 ingredients, and they're all natural: Barley, Hops and water. Yeast is an important part of the brewing process, but it's not an ingredient! Our natural A-Yeast produces a fruity flavor that is key in making the Heineken you know and love, and is filtered out after fermentation.",5.0,2.73,18,25,17,19,8,29,24,14,3,4,42,0,39
2151,Harp Lager,Lager - European Pale,57,Guinness Ltd.,Notes:,5.0,3.25,18,25,26,30,11,28,30,23,4,24,47,7,76
2152,Peroni Nastro Azzurro,Lager - European Pale,57,Birra Peroni Industriale S.p.A.,Notes:,5.1,2.81,18,25,15,19,4,13,36,16,1,15,20,6,48
2153,Grolsch Premium Lager,Lager - European Pale,57,Grolsch Bierbrouwerij N.V.,Notes:,5.0,3.14,18,25,43,35,6,42,25,10,2,8,66,3,64
2154,Carlsberg Beer,Lager - European Pale,57,Carlsberg Danmark A/S,Notes:,5.0,3.04,18,25,16,27,4,21,31,13,0,16,32,4,55
2155,Kronenbourg 1664,Lager - European Pale,57,Brasseries Kronenbourg,"Notes:Kronenbourg 1664 was named after the year the Hatt family, the founders of Kronenbourg. Itis the fifth oldest beer brand in the world that still exists today.Its golden hues and delicate bitterness come from selecting the best hops, the 'Strisselspalt', and the unique know-how of Kronenbourg’s master brewers for over 300 years.Strisselspalt is also named the caviar of hops by the expert master brewers around the world for its low bitterness and aromatic qualities. Its specific soil and culture technique requirements makes it rare and quite unique to the Alsace Region and Kronenbourg recipes.",5.5,3.23,18,25,11,23,6,34,26,11,2,6,55,8,40
2156,Birra MorettiBirra Moretti (Heineken),Lager - European Pale,57,Birra Moretti (Heineken),Notes:Also known as Birra Moretti L'Autentica	,4.6,2.94,18,25,25,13,1,21,21,9,0,7,42,5,44
2157,Singha,Lager - European Pale,57,"Boon Rawd Brewery Co., Ltd","Notes:""100% barley malt beer""",5.0,3.07,18,25,39,33,6,19,32,21,4,19,31,4,74
2158,St. Pauli Girl,Lager - European Pale,57,St. Pauli Brauerei C.L. Wilh. Brandt Gmbh & Co.,Notes:,5.0,2.89,18,25,24,23,11,26,27,13,5,5,52,5,68
2159,Pure Brewed Organic Lager BeerSamuel Smith Old Brewery (Tadcaster),Lager - European Pale,57,Samuel Smith Old Brewery (Tadcaster),"Notes:Brewed with great care using only organic malted barley, organic hops, medium-soft water and a bottom-fermenting yeast; matured at low temperatures to bring out its delicate flavour and soft hop-character finish.The cold maturation period allows the bottom-fermenting yeasts to secondary ferment and improve this lager’s flavour, purity and condition.	",5.0,3.85,18,25,44,32,5,49,35,18,6,19,88,6,93
2160,Tiger Beer,Lager - European Pale,57,Asia Pacific Breweries Limited,"Notes:Tiger was born on the hot streets of Singapore – the tropical island city state – a busy trading destination and melting pot of Asian, Indian, and British influences and culture. The ‘tropical lagering’ process brews a bravely creative and unpretentious lager. The result is the intensely refreshing, full-bodied taste of one of the world’s fastest growing premium beers.	",5.0,2.71,18,25,30,40,7,24,49,15,6,17,53,9,81
2161,Zywiec BeerZywiec Breweries PLC (Heineken),Lager - European Pale,57,Zywiec Breweries PLC (Heineken),Notes:,5.6,3.08,18,25,28,26,7,38,44,17,2,22,57,4,51
2162,Kingfisher Premium Lager,Lager - European Pale,57,United Breweries - UB Group,Notes:,4.8,2.81,18,25,17,16,8,26,20,8,0,6,39,10,36
2163,Estrella Damm,Lager - European Pale,57,Damm S. A.,Notes:,5.4,2.84,18,25,16,16,4,23,20,9,3,10,44,8,38
2164,Tusker Finest Quality LagerEast African Breweries Ltd (Kenya Breweries),Lager - European Pale,57,East African Breweries Ltd (Kenya Breweries),"Notes:Formerly Tusker Premium LagerTogether. Forever. When you open a bottle of Tusker you are joining the world in celebrating one of Africa's great original beers. Tusker has been brewed with care, craft and love since 1922. Every crisp, clean mouthful summons up the taste, sunshine and love of life of its African roots.",4.2,3.05,18,25,15,36,4,17,32,12,1,14,20,7,47
2165,Mythos Hellenic Lager Beer,Lager - European Pale,57,Mythos Breweries S.A.,Notes:,4.7,2.72,18,25,24,22,3,36,20,3,5,3,70,13,63
2166,Irish Style Lager,Lager - European Pale,57,Rogue Ales,"Notes:7 Ingredients:Malts: Great Western Pale, Crystal -15, Wheat & Acidulated Malts.Hops: Sterling.Yeast & Water: Czech Pils Yeast & Free Range Coastal Water.12º PLATO28 IBU75 AA9.8º Lovibond",5.0,3.62,18,25,25,41,7,44,27,30,4,23,79,2,77
2167,Efes Pilsener,Lager - European Pale,57,Anadolu Efes Brewery,Notes:,5.0,3.12,18,25,26,30,9,31,26,14,3,7,67,7,67
2168,Tyskie GronieTyskie Browary Książęce (SABMiller),Lager - European Pale,57,Tyskie Browary Książęce (SABMiller),"Notes:Tyskie is a pattern Gronie taste lager in the world. Perfectly composed flavor profile provides a strong bitterness and malt fully, while satisfying the desire.Tyskie is made from carefully selected ingredients: malted barley, hops and water, using natural yeast in the beer fermentation.Perfectly given Tyskie Gronie attracts the attention of a thick white foam, clarity, and light golden color.Seasoned drinker senses in the notes of malt, delicate aroma of hops, and even touches of apple and banana. Gronie years gaining recognition in Poland and in the world. As the only Polish beer, twice won the ""Beer Oscars"" - Grand Prix at The British Brewing Industry Awards, the most prestigious beer competition in the world.	",5.0,3.09,18,25,25,26,11,32,21,15,4,14,65,7,70
2169,Quilmes,Lager - European Pale,57,Cervecería y Maltería Quilmes / Grupo Bemberg,Notes:,4.9,2.67,18,25,12,21,4,23,13,6,1,6,32,3,45
2170,Bavaria Beer,Lager - European Pale,57,Swinkels Family Brewers,Notes:,5.0,3.02,18,25,18,12,4,22,24,13,4,11,42,5,39
2171,Steinlager,Lager - European Pale,57,New Zealand Breweries Limited,Notes:,4.8,2.86,18,25,23,26,6,33,24,18,2,16,50,5,48
2172,O.K. BeerBrowar Okocim S.A. (Carlsberg),Lager - European Pale,57,Browar Okocim S.A. (Carlsberg),Notes:,5.6,3.47,18,25,21,20,8,37,36,10,4,8,62,9,72
2173,Baltika #3 Classic,Lager - European Pale,57,Baltika Breweries,Notes:,4.8,3.0,18,25,17,25,8,15,48,12,3,15,18,1,51
2174,Oranjeboom Premium Lager,Lager - European Pale,57,Oranjeboom Bierbrouwerij B. V.,Notes:,5.0,2.88,18,25,32,28,8,33,18,27,2,28,52,12,65
2175,Amstel Lager,Lager - European Pale,57,Amstel Brouwerij B. V.,Notes:,5.0,2.63,18,25,14,25,4,21,26,7,0,6,32,3,62
2176,Sapporo Reserve,Lager - European Pale,57,Sapporo Breweries Ltd.,Notes:,5.2,3.25,18,25,20,25,13,25,19,14,3,13,53,3,61
2177,Tennent's Lager,Lager - European Pale,57,Tennent Caledonian Breweries,"Notes:First produced by Hugh Tennent at Wellpark in 1885, our flagship brand has long been established as Scotland's best-selling pint. Tennent's Lager is brewed to meticulously high standards, using exceptional ingredients and characterised by its clean taste and refreshingly crisp finish - best served ice cold. Having maintained its popularity in the face of changing tastes and fashions, Tennent's Lager has also earned widespread acclaim for its staunch commitment to football and music in Scotland.",4.0,3.22,18,25,23,25,6,26,26,24,0,17,37,0,47
2178,Jupiler,Lager - European Pale,57,Brasserie Piedboeuf,Notes:,5.2,2.96,18,25,12,28,3,29,25,4,0,8,36,1,47
2179,James Boag's Premium Lager,Lager - European Pale,57,J. Boag & Son Brewing,Notes:,5.0,3.09,18,25,28,25,5,29,25,20,6,10,45,3,74
2180,Cusqueña Dorada (Golden Lager),Lager - European Pale,57,Union De Cervecerias Peruanas Backus y Johnston,Notes:,4.8,3.03,18,25,9,20,1,19,25,7,5,9,30,3,53
2181,Estrella Damm Daura,Lager - European Pale,57,Damm S. A.,"Notes:Gluten-free (less than 6 ppm), but made using barley malt!",5.4,3.19,18,25,24,30,3,29,23,11,5,15,55,6,72
2182,Original Organic Lager,Lager - European Pale,57,Mill Street Brew Pub,"Notes:This 100% all natural certified Organic Lager is Ontario’s first organic lager, and contains no pesticides, insecticides, herbicides or chemical fertilizers. Brewed with imported malt and hops, this 4.2% European-style pilsner offers a light, crisp and refreshing flavour, with a clean finish.",4.2,3.19,18,25,38,28,4,27,16,13,5,10,54,4,57
2183,Sympathy For The Lager,Lager - European Pale,57,Karbach Brewing Co.,Notes:,4.9,3.61,18,25,27,27,5,36,29,17,3,20,53,11,50
2184,Tuborg Pilsner Beer (Green / Grøn),Lager - European Pale,57,Tuborgs Bryggerier A/S,Notes:,4.6,2.7,18,25,16,22,3,24,29,15,0,9,35,4,56
2185,GösserBrauerei Göss (Brau Union),Lager - European Pale,57,Brauerei Göss (Brau Union),Notes:,5.2,3.18,18,25,21,31,12,31,50,20,0,19,56,1,63
2186,Hite,Lager - European Pale,57,Hite Brewery Company LTD,Notes:,4.5,2.47,18,25,16,21,7,16,14,4,1,2,19,4,41
2187,Yanjing Beer,Lager - European Pale,57,Beijing Yanjing Beer Group Corporation,Notes:,4.7,2.57,18,25,22,21,2,24,31,12,1,14,35,3,47
2188,Hollandia,Lager - European Pale,57,Swinkels Family Brewers,Notes:,5.0,2.79,18,25,32,17,9,34,18,10,3,5,57,3,48
2189,Lech PremiumLech Browary Wielkopolski (SABMiller),Lager - European Pale,57,Lech Browary Wielkopolski (SABMiller),Notes:,5.2,2.98,18,25,15,20,7,25,14,6,2,2,35,2,33
2190,Baltika #5 Gold,Lager - European Pale,57,Baltika Breweries,Notes:,5.3,2.79,18,25,21,25,8,22,35,9,3,8,52,6,68
2191,Faxe Premium,Lager - European Pale,57,Royal Unibrew A/S,Notes:Formerly called Faxe Premium Danish Lager	,5.0,2.88,18,25,18,25,5,40,26,6,0,6,49,4,54
2192,Hop House 13,Lager - European Pale,57,Guinness Ltd.,"Notes:A golden lager with refreshing taste and a clean, crisp finish. Brewed with Irish barley and double-hopped.	",5.0,3.39,18,25,21,24,10,54,33,26,1,30,66,7,42
2193,Peter's Brand Classics,Lager - European Pale,57,Union Export Brewery,Notes:,5.0,3.01,18,25,42,27,8,39,25,21,7,16,62,12,88
2194,Casablanca Beer,Lager - European Pale,57,Brasseries Du Maroc,Notes:,5.0,2.87,18,25,15,22,4,21,33,10,2,11,38,1,51
2195,Cinco Estrellas,Lager - European Pale,57,Mahou S.A.,Notes:,5.5,2.9,18,25,15,21,4,31,6,8,0,8,40,0,33
2196,Hinano,Lager - European Pale,57,Brasserie de Tahiti S.A.,Notes:,5.0,2.88,18,25,11,14,3,16,17,16,0,20,25,1,32
2197,Pilsener,Lager - European Pale,57,Brouwerij Nacional Balashi,"Notes:The beer has a deep golden color totally clear and transparent, with a bitterness which is soft to the tongue and nose however with an aroma of fresh hops, a short aftertaste and easy on foam. The combination of all feels fresh and smooth to the mouth when cold, perfect for Aruba's hot climate.	",5.0,2.84,18,25,26,23,1,16,35,14,1,10,21,1,50
2198,Tuborg Premium Lager (Gold / Guld),Lager - European Pale,57,Tuborgs Bryggerier A/S,"Notes:Different strengths are brewed for different markets: 5.0%, 5.3%, 5.5%, 5.8%.",5.0,2.73,18,25,15,22,4,35,16,16,2,12,48,3,51
2199,Elephant Beer,Lager - European Strong,58,Carlsberg Danmark A/S,"Notes:Carlsberg Elephant is a so-called ’Bock Bier’, brewed for the first time in 1959. The ample use of malt gives Carlsberg Elephant a vinous and rich character with apple, melon, banana, and caramel flavours balanced with a dry bitterness and hints of oak, bark, nuts and pine needles. The colours is pale gold with white foam.The elephants on the beer’s label are inspired by the two pair life-size elephant statues, which form part of the main entrance to the Carlsberg Group’s headquarters in Copenhagen.",7.2,2.84,15,40,11,30,36,41,60,18,0,21,48,7,68
2200,Baltika #9 Extra (Strong),Lager - European Strong,58,Baltika Breweries,Notes:,8.0,2.85,15,40,13,23,50,21,76,21,1,24,32,6,66
2201,Warka Premium (Strong),Lager - European Strong,58,Browary Warka Sp. z o.o.,Notes:,6.5,3.37,15,40,21,44,15,21,61,13,5,15,28,9,106
2202,Lion Imperial Premium Malt Pilsner,Lager - European Strong,58,Ceylon / Lion Brewery Limited,Notes:,8.8,3.04,15,40,11,39,36,24,102,50,0,48,49,3,72
2203,Reserva 1925,Lager - European Strong,58,"Grupo Cervezas Alhambra, SL",Notes:,6.4,3.33,15,40,21,33,22,22,41,6,0,4,34,5,68
2204,Red Horse Beer,Lager - European Strong,58,San Miguel Brewery Inc.,Notes:Red Horse is San Miguel's high alcohol beer brand. Red Horse Beer is a deeply hued lager with distinctive sweetish taste balanced by a smooth bitterness that leads in a strong alcohol kick. The brand's popular rock image is most appealing to male drinkers who are 18-24 years old in the middle and lower socio economic groups.,8.0,2.75,15,40,25,34,34,30,65,20,4,28,57,2,84
